sample_id,severity,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc,from_project,label
3753086,none,0,1321,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0
6464959,none,0,169,3,3,4,7,1,1,3,4,0,0,0,1,0,0,2,0,1,0,1,0,0,0,11,1,0,0,1,0
6192126,none,0,107,6,3,5,9,1,2,1,5,2,1,0,1,0,0,0,0,2,0,1,0,0,0,19,1,0,0,1,0
4837876,none,0,57,3,1,2,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0
3709545,none,0,1342,3,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,1,0
8904378,none,0,187,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,0
4576061,none,0,72,4,5,7,26,0,0,1,7,0,0,0,0,0,0,1,0,11,1,1,0,0,0,46,1,0,1,1,0
8009118,none,1,14016,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,1,0
4919453,none,0,175,2,1,9,24,1,4,0,9,0,0,0,0,0,0,4,4,7,0,0,0,0,0,17,2,0,0,1,0
8841762,none,0,41811,5,5,6,17,0,2,2,6,0,0,0,0,0,0,0,3,2,0,1,0,0,0,10,1,0,0,1,0
5784280,none,1,298,3,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,0,1,0
9312050,none,0,74,0,2,2,5,1,1,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,8,10,0,0,0,0
7115420,none,0,163,4,2,2,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,1,0,1,1,0
3849158,none,0,264,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,1,1,0
6623370,none,0,60,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0
4496686,none,0,75,3,4,4,21,2,2,1,4,0,0,0,1,1,0,2,0,4,0,2,0,0,0,18,1,0,0,1,0
8783754,none,0,249,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,1,0
8402603,none,0,183,2,2,4,7,0,1,0,4,0,0,0,1,0,0,1,0,1,0,1,0,0,0,16,2,1,0,1,0
5456180,none,0,48,1,4,3,8,0,1,0,3,2,1,0,1,0,0,7,0,1,1,2,0,0,0,35,2,0,0,1,0
7046440,none,0,570,1,3,5,10,2,1,1,5,0,0,1,0,0,0,1,0,1,0,2,0,0,0,12,2,1,0,1,0
8939140,none,0,173127,1,2,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0
8180004,none,0,224,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
6840403,none,1,61,2,1,1,7,0,0,1,1,1,2,0,0,0,0,0,1,4,0,0,0,0,0,9,1,0,0,1,0
7056433,none,0,1826,1,14,6,36,0,0,2,6,1,1,1,9,0,1,0,3,0,1,2,0,0,0,19,0,0,0,1,0
7783504,none,1,53,1,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,1,0,1,1,0
8461674,none,0,163,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,5,1,0,0,1,0
7907703,none,0,678,0,1,1,13,1,1,0,1,0,0,0,0,0,0,0,10,10,18,0,0,0,0,14,1,0,0,1,0
7254402,none,0,553,0,3,8,18,2,2,3,8,0,0,0,0,1,0,4,0,2,0,2,0,0,0,14,9,0,0,1,0
8737414,none,0,2252,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3877056,none,0,61,4,3,6,11,0,2,1,6,2,2,2,0,0,0,2,0,2,1,1,0,0,0,20,10,0,0,1,0
8904487,none,0,1086,5,3,4,10,2,3,4,4,0,0,0,1,0,2,0,0,3,0,1,0,0,0,33,1,0,1,1,0
4038375,none,1,25,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,1,0
4909319,none,0,1645,3,1,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,1,0,0,1,0
3988323,none,0,53,1,2,1,8,0,0,1,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,12,0,0,0,1,0
7357164,none,0,288,2,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0
4571455,none,0,201,5,7,4,26,1,4,2,4,0,0,1,1,0,3,1,4,8,2,3,0,0,0,52,1,1,1,1,0
4275268,none,0,4341,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0
8017975,none,0,60,4,3,2,11,2,3,1,2,0,0,0,1,0,1,0,0,3,0,2,0,0,0,15,1,0,0,1,0
5423009,none,1,13965,4,7,9,39,0,4,2,9,1,1,1,0,1,0,0,4,9,0,4,0,0,0,26,2,0,0,1,0
5278260,none,0,3172,10,26,32,63,1,10,2,32,8,4,3,10,4,1,2,1,17,0,7,0,0,0,60,4,0,1,1,0
5858827,none,0,40,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0
6492213,none,1,27,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0
8031777,none,0,73,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
3699227,none,0,32,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
5138043,none,0,62,15,13,6,47,11,1,5,6,0,0,0,0,1,0,13,0,1,2,2,0,0,0,62,9,0,1,1,0
6842606,none,0,124,3,2,1,6,1,0,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,8,1,0,1,1,0
7023035,none,1,43,1,2,3,12,0,1,7,3,0,0,0,0,0,2,0,4,8,5,1,0,0,0,12,1,0,0,1,0
5693176,none,0,32,3,2,3,6,2,0,2,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,7,1,0,0,1,0
5952032,none,0,153,7,7,6,26,4,4,0,6,0,0,0,4,0,0,0,4,5,0,2,0,0,0,15,2,0,0,1,0
7204508,none,0,18,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,1,0
7518556,none,0,813,1,2,2,6,2,0,1,2,1,8,0,0,0,1,0,0,0,0,1,0,0,0,8,9,0,0,1,0
5752009,none,0,102,10,6,9,23,0,0,3,9,5,2,0,0,0,0,2,0,0,1,1,0,0,0,25,1,0,0,1,0
6094004,none,0,314,3,3,10,18,1,1,1,10,1,1,1,1,0,0,0,1,8,0,1,0,0,0,31,1,0,1,1,0
8292656,none,0,72,1,1,3,5,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0
8212082,none,0,28,2,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0
8333175,none,0,71,6,3,8,12,0,2,1,8,0,0,0,1,0,0,1,1,3,1,2,0,0,0,18,2,0,0,1,0
7808358,none,0,111,0,1,0,6,1,0,1,0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,5,9,0,1,1,0
4212572,none,0,460,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,9,0,1,1,0
7454470,none,0,154,7,4,5,20,2,0,2,5,1,4,0,0,1,0,0,0,0,0,3,0,0,0,11,0,0,0,1,0
8536673,none,0,42,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
7197581,none,0,1370,15,6,6,31,2,7,2,6,0,0,0,3,0,2,1,0,8,0,1,2,0,0,21,1,1,0,1,0
7211250,none,0,244,8,1,8,12,1,2,5,8,1,1,0,0,0,0,2,0,2,0,0,0,0,0,15,2,0,0,1,0
6972046,none,0,85,9,1,13,8,1,2,3,13,0,0,0,0,0,0,2,0,2,1,0,0,0,0,46,16,0,1,1,0
7797001,none,0,163,1,1,4,4,1,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,1,0
4468174,none,0,85,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,1,0
3918920,none,0,583,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0
4693914,none,0,253,1,3,2,6,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,1,0,1,1,0
8904609,none,0,115,4,3,0,14,0,0,1,0,0,0,0,1,0,0,0,0,10,0,1,0,0,0,17,4,0,1,1,0
8082183,none,0,32189,2,5,9,25,2,1,0,9,0,0,0,2,1,0,0,3,1,0,4,0,0,0,24,17,0,0,1,0
8985872,none,0,63,3,6,3,11,0,2,1,3,0,0,0,4,0,0,9,1,2,3,0,0,0,0,28,1,0,0,1,0
9296213,none,0,46,2,1,2,5,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0
6857899,none,0,1185,6,1,16,35,1,15,6,16,1,1,0,0,0,0,4,12,15,12,0,0,0,0,78,9,0,1,1,0
6624087,none,0,181,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,1,0
6167933,none,0,43,1,2,2,8,2,0,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,8,25,0,0,1,0
6888310,none,0,69,2,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0
8230227,none,0,221,3,2,2,6,0,0,3,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,14,1,0,1,1,0
5145744,none,0,128,0,2,2,7,1,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,34,1,0,1,1,0
8087833,none,0,1155,4,7,10,40,0,10,2,10,1,1,1,1,0,0,0,4,17,0,3,0,0,0,48,10,0,1,1,0
6939776,none,0,163,1,2,2,5,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,18,2,0,1,1,0
8548537,none,0,80,1,1,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0
4617521,none,0,1238,1,2,1,8,2,0,2,1,1,1,0,0,0,2,0,0,0,1,1,0,0,0,4,9,0,0,1,0
7523131,none,0,108,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
3924383,none,1,141,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
9474336,none,0,236,1,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,33,0,0,1,0
9194605,none,1,882,2,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,0,1,0
6048776,none,0,176,3,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0
8334605,none,0,31,1,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0
6624215,none,0,46,11,2,25,46,0,14,1,25,0,0,0,0,1,0,4,12,15,0,1,0,0,2,44,1,0,0,1,0
4057674,none,0,36,1,1,1,3,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,25,9,0,1,1,0
6893083,none,0,143,4,1,1,3,0,0,2,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,20,1,0,1,1,0
5593437,none,0,54,21,3,24,45,0,21,1,24,1,1,2,0,2,1,6,28,21,5,3,0,0,0,62,9,0,0,1,0
6515344,none,0,145,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0
8039539,none,0,3702,3,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0
6195890,none,0,21,3,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0
5161273,none,1,51,3,2,6,8,0,0,3,6,0,0,0,1,0,1,0,0,6,0,0,0,0,0,10,1,0,0,1,0
7907062,none,0,162,3,2,1,7,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,1,0
7716650,none,0,104,2,1,6,8,1,3,1,6,1,2,0,0,0,0,1,0,4,0,0,0,0,0,17,9,0,1,1,0
7207869,none,0,48,1,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,1,0
5972104,none,0,193,1,10,9,29,0,3,2,9,1,4,1,3,0,0,9,1,4,3,3,0,0,0,32,9,0,0,1,0
7291569,none,0,44,3,2,5,11,2,2,4,5,2,1,0,1,0,0,4,0,2,3,1,0,0,0,20,1,0,0,1,0
6431408,none,0,63,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0
6057624,none,0,130,3,1,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,1,0
5883695,none,0,2403,2,1,4,6,1,2,0,4,2,6,0,0,0,0,0,0,2,0,0,0,0,0,24,1,0,0,1,0
5396847,none,0,73,0,1,3,3,1,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,1,0,0,1,0
4246529,none,0,214,0,3,8,12,1,4,1,8,0,0,2,0,0,0,4,1,4,1,2,0,0,0,27,4,0,1,1,0
8684961,none,1,4404,1,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,1,0,0,1,0
4910241,none,0,480,2,4,4,14,2,2,1,4,0,0,1,0,0,0,0,2,2,0,2,0,0,0,19,2,0,0,1,0
8326667,none,0,359,1,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,1,0
7294182,none,0,446,0,2,5,11,2,2,0,5,0,0,0,0,0,0,1,3,3,1,1,0,0,0,6,2,0,0,1,0
6933417,none,0,153,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,4,0,0,1,0
7032959,none,0,2880,1,2,1,4,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7,1,0,0,1,0
6179494,none,1,23,1,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,1,0
7445434,none,1,159,2,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,1,0,0,1,0
9127614,none,0,82,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
9446238,none,0,2095,2,2,8,8,1,0,1,8,4,2,0,1,0,1,1,0,0,0,1,0,0,0,65,1,0,1,0,0
6108863,none,0,600,4,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
5586619,none,0,43,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0
5605416,none,0,378,1,2,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,0
7284429,none,0,130,3,1,1,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,1,0
9292929,none,0,116,2,1,3,5,1,1,3,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,0,0,0
4083880,none,0,35,2,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,1,0
7568142,none,0,159,2,2,3,4,1,1,2,3,2,3,0,1,0,1,0,0,1,0,0,0,0,0,31,4,0,1,1,0
4322779,none,0,651,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
9295088,none,0,39,0,2,2,8,2,0,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,12,10,0,0,0,0
3725378,none,0,398,3,1,1,16,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,4,0,0,0,0
8595846,none,0,264,2,1,3,9,0,1,5,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,29,9,0,1,1,0
5818834,none,0,66,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
5665524,none,0,187,0,5,3,13,2,0,1,3,0,0,2,1,0,0,0,0,0,0,4,0,0,0,37,4,0,1,1,0
3780834,none,0,102,1,2,8,10,0,1,1,8,1,1,1,0,0,0,0,1,1,0,1,0,0,0,15,17,0,0,1,0
8219824,none,0,810,0,1,1,13,0,2,0,1,0,0,0,0,1,0,1,0,4,0,2,0,0,0,21,17,0,0,1,0
9119349,none,0,193,2,3,2,17,1,1,3,2,1,1,0,2,0,0,0,0,5,2,1,0,0,0,17,1,0,0,1,0
8497990,none,0,696,6,5,8,20,2,3,1,8,0,0,0,2,0,0,6,3,3,3,2,0,0,0,58,4,0,1,1,0
7278060,none,1,47,2,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0,1,0
5953028,none,0,29,2,2,4,7,0,1,1,4,1,1,1,0,0,0,1,1,1,0,1,0,0,0,8,1,1,0,1,0
5907719,none,0,42,4,2,3,6,1,0,1,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,10,1,0,0,1,0
6701931,none,0,106,0,2,0,4,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,38,0,0,1,1,0
5845283,none,0,2398,2,6,13,24,0,4,2,13,2,1,3,1,0,0,1,2,4,0,3,0,0,0,16,10,0,0,1,0
7215246,none,0,380,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,5,1,0,0,1,0
6530870,none,0,68,2,2,3,8,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,1,0
8049248,none,0,418,10,5,14,12,0,1,2,14,0,0,0,4,0,0,0,0,1,0,2,0,0,0,25,4,0,1,1,0
7385364,none,0,133,2,3,3,5,1,2,1,3,0,0,0,2,0,2,1,0,2,0,0,0,0,0,9,2,0,0,1,0
5210111,none,0,547,4,2,8,9,1,4,1,8,0,0,1,0,0,0,0,1,4,0,1,0,0,0,27,2,0,0,1,0
7588956,none,1,96,8,13,19,60,0,4,3,19,1,1,0,5,0,0,6,5,28,2,4,0,0,0,60,1,0,1,1,0
8914719,none,0,131503,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,0
7451069,none,0,117,10,3,9,9,1,3,5,9,1,1,0,0,0,0,1,0,4,0,1,0,0,0,28,1,0,0,1,0
3803712,none,0,225,4,1,4,7,0,1,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,1,0,1,0
6746974,none,0,314,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0
8748649,none,0,86,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0
7108130,none,0,391,2,13,1,46,1,12,4,1,0,0,3,2,0,12,0,32,27,22,3,0,0,0,29,2,0,0,1,0
4081252,none,0,97,13,1,9,7,1,3,1,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,1,0,0,1,0
8573637,none,0,117,4,3,7,13,2,0,2,7,1,1,0,1,0,0,2,0,1,0,1,0,0,0,19,32,2,0,1,0
9489554,none,0,4390,3,1,1,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0
7702332,none,0,291,6,7,10,18,1,4,4,10,0,0,1,2,0,0,0,0,5,0,3,0,0,0,23,2,0,0,1,0
6816458,none,0,66,8,3,9,15,0,5,2,9,0,0,0,2,0,0,0,0,5,0,2,0,0,0,17,2,0,0,1,0
9376700,none,0,174,6,4,10,25,0,14,10,10,0,0,3,0,0,3,0,8,18,5,3,0,0,0,34,1,0,0,0,0
8322298,none,0,783,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,1,0
4462446,none,0,124,2,2,1,5,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,7,1,0,0,1,0
7404871,none,0,62,2,1,1,3,1,0,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,1,0
3699521,none,0,7012,1,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,1,0,0,1,0
6519706,none,0,65,1,4,2,8,1,2,0,2,0,0,0,3,0,6,0,5,5,6,0,0,0,0,9,1,0,0,1,0
5580164,none,0,78,2,1,0,3,1,0,3,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,7,1,0,0,1,0
5580203,none,0,102,7,1,11,10,0,5,3,11,0,0,0,0,0,0,2,1,5,1,0,0,0,0,16,2,0,0,1,0
8548892,none,0,337,3,1,1,39,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,2,0,0,1,0
5498738,none,0,38,6,1,4,5,1,1,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,0,1,0
3741534,none,0,38,6,1,4,6,0,2,2,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,10,1,0,0,1,0
6613429,none,0,293,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0
7760290,none,0,492,4,1,1,8,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,9,0,0,1,0
7502933,none,0,100,0,1,6,9,0,3,2,6,0,0,0,0,0,0,0,1,3,0,0,0,0,0,18,10,0,0,1,0
6775552,none,0,23306,1,2,1,6,1,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,1,0
6303935,none,0,60,1,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,38,1,0,1,1,0
5488746,none,0,3462,2,2,4,10,2,1,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,1,0,0,1,0
4501314,none,1,106,1,1,1,5,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,4,0,0,1,0
5793952,none,0,143,2,5,9,19,1,2,1,9,0,0,3,0,0,0,3,1,2,1,3,0,0,0,15,2,0,0,1,0
6888470,none,1,100,3,2,1,6,0,0,2,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,14,1,0,1,1,0
8118314,none,0,42,2,1,2,4,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1,0,0,1,0
8863382,none,0,327,4,5,8,27,0,1,2,8,0,0,1,2,0,0,0,1,2,0,3,0,0,0,8,1,0,0,1,0
8332252,none,0,850,0,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0
5625012,none,0,470,4,7,7,31,1,6,4,7,0,0,0,1,0,0,11,1,8,2,3,0,0,0,24,1,0,0,1,0
4392544,none,0,276,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,1,0
5177811,none,0,230,3,3,3,6,2,0,1,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,10,2,0,0,1,0
5801932,none,0,403,3,2,0,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,27,9,0,1,1,0
4460754,none,0,3614,2,1,3,3,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,1,0
3753095,none,0,327,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
8917167,none,0,389,1,2,2,6,2,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,13,1,0,1,1,0
7426271,none,0,55,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
6462072,none,0,6765,14,1,8,12,0,5,0,8,0,0,0,0,0,0,15,7,4,0,0,0,0,0,38,2,0,0,1,0
6207209,none,0,147,5,1,7,12,0,1,0,7,1,1,0,0,0,0,0,0,1,0,2,0,0,2,16,2,0,1,1,0
9502340,none,0,527,0,2,2,8,0,0,1,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,15,1,0,1,1,0
8213437,none,0,16,2,1,1,4,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,1,0
4130189,none,0,67,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0
6462487,none,0,56,2,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,9,0,0,1,0
6713364,none,0,262,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0
6578382,none,0,1210,0,1,1,13,0,2,0,1,0,0,0,0,1,0,1,0,4,0,2,0,0,0,20,17,0,0,1,0
5657989,none,0,75,4,2,4,6,0,0,0,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,22,4,0,1,1,0
4282143,none,0,114,0,1,1,3,1,0,0,1,0,0,0,0,0,0,12,0,0,2,0,0,0,0,17,1,0,0,1,0
7589426,none,1,98,2,2,2,5,0,0,3,2,0,0,0,1,0,1,5,0,2,2,0,0,0,0,30,1,0,1,1,0
8051170,none,0,122,3,3,3,9,3,2,1,3,0,0,0,2,0,0,0,0,2,0,1,0,0,0,11,2,0,0,1,0
7513487,none,1,294,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0
6329944,none,0,133,8,2,6,9,0,1,2,6,1,1,0,1,0,0,2,0,0,0,1,0,0,1,11,1,0,0,1,0
6250253,none,0,52,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,1,0
5212058,none,0,329,1,2,2,6,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,7,1,0,0,1,0
5123754,none,0,39,1,3,3,7,2,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,4,0,0,1,0
5774985,none,0,119,6,1,7,3,1,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,1,0
8281849,none,0,624,1,7,0,18,7,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,6,2,0,0,1,0
7574549,none,0,64,1,2,2,3,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0
6863460,none,0,557,5,4,6,13,0,0,0,6,1,2,1,0,1,0,1,0,0,0,3,0,0,0,30,2,0,1,1,0
4745033,none,0,83,0,2,1,8,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8,1,0,0,1,0
5354961,none,0,379,5,1,7,8,1,4,2,7,3,1,0,0,0,0,1,0,5,0,0,0,0,0,13,2,0,0,1,0
